food,split,shape,asset_path,method,trial_index,seed,success,spill,trajectory_rmse_from_baseline,bias_approach_speed,bias_scoop_depth,bias_tilt_angle,bias_lift_speed,attr_hardness,attr_stickiness,attr_rollability,attr_fragility,mass,static_friction,dynamic_friction,restitution,notes
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,21,235286733,0,1,0.15506343456764932,-0.21661768220405153,-0.08737548071188783,-0.1270570491430626,-0.15961668568677612,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,22,1097447932,1,0,0.09678999286730855,-0.09264326226432745,-0.1672068887695584,-0.0011504554101361975,-0.0305117950044147,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,23,554848380,1,0,0.08989290796294604,-0.052708723885296044,0.08961535588837197,0.00011543248473377954,0.14667584906474643,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,24,1521136431,0,1,0.19117098239808017,-0.18828678149945055,0.15917631928993894,-0.2013870049123718,-0.2117537239023159,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,25,334417350,0,0,0.09491679154712411,0.15932840598930922,0.03333403072420568,0.03229585958977091,0.09217954309033108,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,26,1793981895,0,0,0.13531914989955535,-0.0926133095422664,-0.041785784891420014,0.20512786405457553,-0.14437580054564964,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,27,1976101133,0,1,0.16678761674900933,0.14609140175155114,0.18469869076620923,-0.18122285222893075,0.15157311831846668,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,28,1045036297,0,0,0.12616465201494567,-0.028302328146223993,-0.04380208082092166,-0.18539528150754164,0.16303074312598112,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,random_bias,29,1458198451,0,1,0.13064224393111798,-0.1225082940865294,0.12281186218543641,-0.1863930739118707,0.05861885346600207,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,0,832810061,0,1,0.009701800079882849,-0.013720417252402702,0.0,0.0,-0.013720417252402702,0.7615882375207892,0.1086646184380619,0.699049268660777,0.10358982913124509,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,1,634323009,1,0,0.0268433313925865,-0.03796220331467129,0.0,0.0,-0.03796220331467129,0.7038793076281432,0.19485263724229315,0.7553420193125013,0.3527446431569578,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,2,323639855,0,1,0.02409407682505597,-0.034074170218853436,0.0,0.0,-0.034074170218853436,0.760870552467921,0.2735561417402019,0.5860235285214889,0.2549545391480417,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,3,1928033396,0,0,0.0037502267346341328,-0.005303621510093757,0.0,0.0,-0.005303621510093757,0.6306404707422804,0.0,0.5737545267528743,0.06629526887617196,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,4,1388168801,0,1,0.01783552813198159,-0.025223245776335237,0.0,0.0,-0.025223245776335237,0.7739221927223673,0.0653475575671296,0.7375390375638471,0.27444834872473445,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,5,1899269162,1,0,0.013447044408529991,-0.01901699257637641,0.0,0.0,-0.01901699257637641,0.603212859199007,0.04511776361605899,0.6574444771670643,0.2095138049446682,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,6,318646463,1,0,0.025315718996608085,-0.03580183314622935,0.0,0.0,-0.03580183314622935,0.6674947089739547,0.23148827012948628,0.8614817300884876,0.302842745496938,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,7,329557138,0,0,0.017407888699243777,-0.024618472290751887,0.0,0.0,-0.024618472290751887,0.5646684339312754,0.0,0.81059584201505,0.3077309036343986,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,8,1651339677,1,0,0.010984643679393696,-0.015534632069234462,0.0,0.0,-0.015534632069234462,0.6010719039119753,0.17361143212378907,0.7641978335350116,0.08567575578806258,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,9,1931591531,0,0,0.02316301085293171,-0.03275744409361121,0.0,0.0,-0.03275744409361121,0.7876222715545986,0.09365672187550758,0.7612592909863592,0.3509325999979479,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,10,647943369,1,0,0.010632648691675389,-0.01503683598371588,0.0,0.0,-0.01503683598371588,0.7844763914112585,0.1270166827809365,0.7769902985140529,0.10857502305836317,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,11,362190850,1,0,0.024251710746967678,-0.034297098249111035,0.0,0.0,-0.034297098249111035,0.650780470188251,0.14859281338241093,0.7212170467575053,0.3358432197498811,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,12,1887302225,1,1,0.026497994887381103,-0.03747382374542729,0.0,0.0,-0.03747382374542729,0.5914974406187153,0.13346522312135026,0.6026266676203357,0.3850070323669973,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,13,1663941470,0,1,0.016231924010161256,-0.022955407078579522,0.0,0.0,-0.022955407078579522,0.6389106899477022,0.18943431923229387,0.604698109914544,0.16854613896206036,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,14,1437308013,1,0,0.016620682987276616,-0.023505195296510357,0.0,0.0,-0.023505195296510357,0.7326336270673207,0.16434436750224196,0.6915474924437904,0.19109971151747823,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,15,645848526,1,0,0.02594315847680825,-0.03668916656869675,0.0,0.0,-0.03668916656869675,0.6470973516794636,0.24159192384468575,0.7668024676484468,0.30761962970578083,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,16,1683446724,1,0,0.025602945477789345,-0.0362080327313886,0.0,0.0,-0.0362080327313886,0.7866299105662462,0.24104223932793392,0.8081959855060201,0.30194900956239873,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,17,1410796055,0,0,0.009039546261517907,-0.012783848920737632,0.0,0.0,-0.012783848920737632,0.7460677910532406,0.040122086265297174,0.7823963053220973,0.13472180759340968,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,18,401377436,1,0,0.020366121569974808,-0.0288020453371976,0.0,0.0,-0.0288020453371976,0.6489735542168832,0.08333511960193395,0.6709351349728099,0.3079411169637613,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,19,774223342,0,0,0.015724345356226323,-0.022237582462213665,0.0,0.0,-0.022237582462213665,0.7697425581970229,0.12790442522228773,0.7252938475608682,0.198029515013741,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,20,590838716,0,0,0.016170321121486766,-0.0228682874379347,0.0,0.0,-0.0228682874379347,0.7376775204157253,0.20539972613268886,0.7425940466719979,0.1574787641412532,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,21,162124225,0,0,0.010402304352253021,-0.014711079894888896,0.0,0.0,-0.014711079894888896,0.6140270686026348,0.010827706748225946,0.6404425536899417,0.17712118196847,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,22,662510569,0,0,0.0158282174369719,-0.022384479767555976,0.0,0.0,-0.022384479767555976,0.7790699708944676,0.27857163338118474,0.7392416298318149,0.10569872623120921,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,23,710985298,1,0,0.024048040598726537,-0.034009065163217875,0.0,0.0,-0.034009065163217875,0.6956938046591612,0.12647755309331593,0.6360560913573825,0.34606484385690095,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,24,1907818922,1,1,0.013189257902947732,-0.01865242740398521,0.0,0.0,-0.01865242740398521,0.5973252191835065,0.06441101642078903,0.732312547199687,0.19289845728682198,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,25,1027220866,0,0,0.025896342002674922,-0.03662295807603491,0.0,0.0,-0.03662295807603491,0.6468970699693221,0.28544395429856295,0.5709747808251276,0.27938450451383456,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,26,1579864877,1,0,0.018962111418447055,-0.026816475139197552,0.0,0.0,-0.026816475139197552,0.6547218211485659,0.056377386388933914,0.592392647084487,0.2999700727468857,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,27,1640129626,0,0,0.021962795130540946,-0.03106008274123278,0.0,0.0,-0.03106008274123278,0.6166893032962436,0.1484783041255098,0.7480269371745943,0.2954520941869661,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,28,594417160,1,0,0.01931281394719178,-0.027312443411706883,0.0,0.0,-0.027312443411706883,0.7182857356158011,0.1312492728485347,0.6435093558109434,0.25937474711600184,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_decision_only,29,440619526,0,0,0.017474857653830663,-0.024713180694586608,0.0,0.0,-0.024713180694586608,0.6768575652286491,0.05645529229350085,0.7437260795298234,0.27363020099889457,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,0,688536251,1,0,0.08014940161014786,0.01389435355024237,0.07755620981302981,0.13880197436841532,0.014889576358883808,0.675211044376197,0.32191996772749565,0.7715896733596167,0.31857508486786945,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,1,953645978,1,0,0.11568789341181775,0.04107489320287949,0.08635421057039941,0.19533583936871085,0.07895864773102922,0.767659693597282,0.0,0.7950487261134356,0.2149561831706621,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,2,1702756809,1,0,0.09343258047632795,0.024685167776772255,0.07066650172940939,0.16496273258577232,0.04585600572288167,0.6413371078941068,0.14926015873131124,0.797505771629995,0.24733288640812126,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,3,121064582,0,1,0.09403844369653999,0.04944628276590978,0.0892015186725607,0.1468662361090347,0.058321337859972414,0.6847134084181077,0.18319489941764283,0.7040967185214061,0.17946866572326695,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,4,627276995,1,0,0.10614121266822919,0.055296481163805485,0.10313539446245908,0.16321617832501276,0.06877279127446069,0.742692996747627,0.20005045957975412,0.7793190117243936,0.14171519359626372,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,5,596110070,1,0,0.10131621234350154,0.06986639055308796,0.09242099657359303,0.1445932891348603,0.08203491412273163,0.7049985166725758,0.06011127172239575,0.5897979688469849,0.13470414405614284,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,6,81621076,1,0,0.08011728733281331,0.051934796732876896,0.09507322392440072,0.1114526401114357,0.03895236721177019,0.6943490444076231,0.30175101292861894,0.5970618730422586,0.21107367832990456,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,7,1817865363,1,0,0.09217395239532392,0.033819462440211556,0.08850131226007804,0.15191528356630946,0.043927876208267,0.7505021561644998,0.19241731698213696,0.7120948007353565,0.27374393835282673,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,8,1803136972,1,0,0.09982541997876468,0.0060796423119846175,0.055272843342910945,0.18694403280936744,0.04266541023903911,0.6282251875572139,0.06439348474660929,0.860592523503785,0.3085534648187988,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,9,2146750150,1,0,0.08860156499789747,0.039818404675323285,0.0799044353242536,0.14457111897703634,0.05029827733291233,0.688044271926393,0.14168248677804696,0.6607337556638058,0.24425649376527306,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,10,616657849,1,0,0.08214832715231528,0.022313865882119758,0.07141929155709324,0.1426755913215199,0.03222487299629887,0.6988521192422016,0.15432684039528766,0.6573722034655991,0.3330683356800319,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,11,804507108,1,0,0.09529458204279559,0.0320522392075384,0.07654828060585477,0.1633551747269112,0.0524626634365314,0.6826554374963751,0.12093460425743979,0.7495710522125384,0.24525057659806657,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,12,87335169,0,0,0.0912741008801464,0.0769265135897436,0.09589261849730062,0.11526055964465866,0.0701838056888824,0.6303632031385815,0.20727496041735818,0.5717245063780416,0.08037861994996265,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,13,1089419573,1,0,0.0993727689484414,0.025233252111008592,0.07252866903594804,0.1753914624294775,0.05329633098578781,0.6987322238921007,0.07481438467808697,0.7741543429632017,0.27447602420159845,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,14,445232926,0,1,0.09989489132526846,0.03284586816756335,0.07375053001409251,0.17218564654820562,0.06123780402075735,0.7175649848544757,0.020774491633617526,0.7080605806656636,0.2709263448906376,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,15,1454049402,1,1,0.10536440899635637,0.05314159402193456,0.09192538998867707,0.16651450063954448,0.0735204017236475,0.719285219646132,0.10426354382443312,0.7362835229320243,0.16206774733824325,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,16,2055275742,0,1,0.0986294798011126,0.006314740314312625,0.05046618948977827,0.18545013607797822,0.04396170998899228,0.6011240500227641,0.04237935984733017,0.8476859064851484,0.30345457886797883,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,17,1965718821,1,0,0.11331189075592171,0.0684609982327818,0.10925544162410299,0.16632501012647807,0.08408727341071287,0.752238785269968,0.16236236231145112,0.7625682605248985,0.08887782092837718,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,18,1355473709,1,0,0.10982286583669865,0.034324535598022114,0.09216882069967902,0.18614367456876676,0.06262199778983135,0.7879770456307007,0.11085502832704026,0.8198870901728119,0.2431626601504384,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,19,1087974350,1,0,0.08796842921120279,0.01315850314898097,0.08159786642465716,0.15335468899170146,0.024591858523222137,0.8123911157986088,0.17632690761696157,0.6841748382796549,0.4051767825585775,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,20,205316740,1,0,0.10005788339564846,0.02250671847839922,0.07796848128048417,0.17626420961900935,0.048904111033772395,0.7477873595158854,0.09634085197898665,0.7743719722747231,0.30401444532057814,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,21,1718080443,1,0,0.08023883620814899,0.018414558651070556,0.05574028644513763,0.14463575812471208,0.03724923237521439,0.6928656108709984,0.0,0.5566412315863253,0.39104673473479323,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,22,2131176633,0,1,0.10068604235684665,0.04393634942500031,0.07953185116292648,0.16661284337278773,0.06734358748222552,0.6727466134263327,0.07846318234914612,0.7384498811076143,0.1897461365707746,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,23,354813720,1,0,0.09490537980649358,0.06267495603429045,0.09082872206701656,0.13781551418806706,0.06969219215744545,0.6953446695835882,0.11789559873519219,0.6010464091761156,0.16074168742250572,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,24,1261717180,0,1,0.09204188830971514,0.04858914739278282,0.08789075163559266,0.14365067297909317,0.056263944935446335,0.6858591365296342,0.17946658061981288,0.6836594973374354,0.19199876653022618,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,25,1830154607,1,0,0.08125087258579332,0.038678258935838365,0.08847800333684532,0.12578079498227424,0.035519628498279665,0.7433442734519201,0.22505063840627296,0.5981686491477949,0.29202917050548255,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,26,1514230707,1,0,0.09430863173440655,0.06026619709419249,0.08194129889109897,0.1417020209199073,0.07176780872732105,0.6358290123854219,0.09353200233799319,0.6293410277763346,0.1411531462879496,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,27,246351029,1,0,0.0843901048258606,0.026700609451979086,0.08782352606976375,0.13848774954098192,0.029698621528946933,0.801533986922508,0.2017672340796553,0.6260698866839426,0.3588497791387716,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,28,687137742,1,0,0.09857405072581134,0.06475286975812093,0.09909761700837139,0.14081464507149888,0.07088961701629559,0.7424674347940456,0.13701979209577375,0.6111779025663061,0.1627351881509302,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,llm_bias,29,149460439,0,1,0.09604457297233317,0.05374914764504999,0.09784530319045169,0.14453100770162206,0.05955126844580386,0.7411841435262709,0.19182569540106395,0.6735629320884022,0.1900070194415105,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,0,139093888,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,1,659011900,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,2,1932402710,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,3,1593280440,1,1,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,4,1597785308,0,1,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,5,1906704716,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,6,330220406,1,1,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,7,591395970,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,8,1576038028,0,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,9,1709543220,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
tiao_ying,test,strip,dafan/dafan/food/tiao(ying).usd,human_upper_bound,10,1350275186,1,0,0.11156316596439877,0.038999999999999924,0.10599999999999998,0.1843999999999999,0.05499999999999994,0.7,0.15,0.72,0.25,0.045,0.35,0.25,0.18,dry_run
